id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_profit_margin,operating_profit_margin,revenue_growth_pct,profit_growth_pct,health_score,health_band
1220,TITAN,Mar 2022,28799,25455,3344.0,12.0,177,218,399,2904,24.0,2198,24.0,31.0,7.632209451717073,11.611514288690579,33.057660321567184,125.66735112936347,37.51811941230843,Weak
1221,TITAN,Mar 2023,40575,35693,4882.0,12.0,306,300,441,4447,26.0,3274,37.0,27.0,8.069008009858287,12.03203943314849,40.890308691274015,48.95359417652412,23.99909480646166,Poor
1222,TITAN,Mar 2024,51084,45792,5292.0,10.0,534,619,584,4623,24.0,3496,39.0,28.0,6.843630099444054,10.359408033826638,25.900184842883544,6.780696395846064,11.69708768772713,Poor
1223,TITAN,TTM,54458,49219,5239.0,10.0,538,840,647,4290,,3243,37.0,,5.955047926842704,9.620257813360755,6.604807767598464,-7.236842105263152,4.5461848545281,Poor
1224,TORNTPHARM,Mar 2013,3203,2506,697.0,22.0,1,34,83,582,25.0,435,13.0,45.0,13.581017795816422,21.76084920387137,,,10.602560099906338,Poor
1225,TORNTPHARM,Mar 2014,4172,3216,955.0,23.0,34,59,87,844,21.0,664,20.0,25.0,15.915627996164908,22.890699904122723,30.252887917577276,52.64367816091955,28.221211585785653,Poor
1226,TORNTPHARM,Mar 2015,4636,3616,1020.0,22.0,286,175,191,940,20.0,751,22.0,25.0,16.199309749784298,22.001725625539258,11.12176414189836,13.102409638554224,16.305145368687583,Poor
1227,TORNTPHARM,Mar 2016,6687,3954,2733.0,41.0,32,184,238,2343,26.0,1733,51.0,34.0,25.915956333183786,40.87034544638852,44.240724762726494,130.7589880159787,55.03583308961274,Average
1228,TORNTPHARM,Mar 2017,5816,4438,1377.0,24.0,223,206,307,1088,14.0,934,28.0,25.0,16.059147180192575,23.676066024759283,-13.025272917601317,-46.10502019619157,0.09450533872697697,Poor
1229,TORNTPHARM,Mar 2018,5950,4601,1349.0,23.0,299,308,409,931,27.0,678,20.0,35.0,11.394957983193276,22.672268907563026,2.3039889958734516,-27.408993576017128,5.1991671511981545,Poor
1230,TORNTPHARM,Mar 2019,7673,5690,1983.0,26.0,-300,504,618,562,22.0,436,13.0,66.0,5.682262478821843,25.843868108953473,28.957983193277315,-35.69321533923304,8.11079274714145,Poor
1231,TORNTPHARM,Mar 2020,7939,5769,2170.0,27.0,121,451,654,1187,14.0,1025,30.0,53.0,12.910945962967629,27.333417306965615,3.466701420565621,135.09174311926606,39.78499788894631,Weak
1232,TORNTPHARM,Mar 2021,8005,5524,2480.0,31.0,57,353,658,1526,18.0,1252,37.0,47.0,15.640224859462837,30.98063710181137,0.8313389595666854,22.146341463414632,18.581794672978525,Poor
1233,TORNTPHARM,Mar 2022,8508,6077,2431.0,29.0,-288,255,662,1226,37.0,777,23.0,105.0,9.132581100141044,28.573107663375648,6.2835727670206065,-37.939297124600635,4.980561757539,Poor
1234,TORNTPHARM,Mar 2023,9620,6778,2842.0,30.0,45,333,707,1847,33.0,1245,37.0,60.0,12.941787941787942,29.54261954261954,13.070051716031973,60.23166023166022,27.405664634860685,Poor
1235,TORNTPHARM,Mar 2024,10728,7360,3368.0,31.0,146,354,808,2352,30.0,1656,49.0,57.0,15.436241610738255,31.3944817300522,11.517671517671513,33.01204819277108,22.955160944325655,Poor
1236,TORNTPHARM,TTM,11302,7662,3640.0,32.0,72,276,797,2639,,1862,55.0,,16.474960184038224,32.20668908157848,5.350484712900827,12.43961352657006,18.16251442757919,Poor
1237,TRENT,Mar 2013,2132,2128,5.0,0.0,58,29,45,-10,99.0,-27,-1.0,-87.0,-1.2664165103189493,0.23452157598499063,,,0.0,Poor
1238,TRENT,Mar 2014,2333,2343,-10.0,0.0,91,26,54,1,99.0,-19,-1.0,-125.0,-0.8144020574367767,-0.42863266180882986,9.427767354596629,-29.629629629629626,0.0,Poor
1239,TRENT,Mar 2015,2284,2196,88.0,4.0,208,22,75,200,35.0,129,4.0,26.0,5.64798598949212,3.852889667250438,-2.100300042863268,-778.9473684210526,0.0,Poor
1240,TRENT,Mar 2016,1686,1596,90.0,5.0,86,48,39,90,39.0,55,2.0,54.0,3.262158956109134,5.338078291814947,-26.182136602451845,-57.36434108527132,0.0,Poor
1241,TRENT,Mar 2017,1812,1679,134.0,7.0,81,46,41,128,34.0,85,3.0,39.0,4.690949227373068,7.39514348785872,7.4733096085409345,54.54545454545454,16.029580645368632,Poor
1242,TRENT,Mar 2018,2157,1949,208.0,10.0,27,44,46,147,41.0,87,3.0,44.0,4.033379694019471,9.643022716736208,19.03973509933774,2.35294117647058,8.381455978388367,Poor
1243,TRENT,Mar 2019,2630,2390,241.0,9.0,30,51,52,165,44.0,95,3.0,45.0,3.6121673003802277,9.163498098859316,21.92860454334724,9.195402298850585,10.057500988211427,Poor
1244,TRENT,Mar 2020,3486,2957,529.0,15.0,147,263,247,165,36.0,106,3.0,29.0,3.040734366035571,15.174985656913368,32.547528517110266,11.578947368421044,14.290011183990945,Poor
1245,TRENT,Mar 2021,2593,2479,114.0,4.0,199,261,257,-205,-12.0,-181,-4.0,-15.0,-6.980331662167373,4.3964519861164675,-25.616752725186466,-270.75471698113205,0.0,Poor
1246,TRENT,Mar 2022,4498,3903,595.0,13.0,152,325,311,111,69.0,35,3.0,57.0,0.7781236104935527,13.228101378390395,73.46702661010414,-119.33701657458565,0.0,Poor
1247,TRENT,Mar 2023,8242,7128,1114.0,14.0,341,409,494,552,29.0,394,13.0,18.0,4.780393108468818,13.516136859985439,83.23699421965318,1025.7142857142858,100.0,Excellent
1248,TRENT,Mar 2024,12375,10404,1971.0,16.0,989,368,671,1921,23.0,1477,42.0,8.0,11.935353535353535,15.927272727272726,50.14559572919195,274.8730964467005,73.36252631396637,Good
1249,TRENT,TTM,15025,12672,2354.0,16.0,960,196,756,2362,,1809,51.0,,12.039933444259567,15.667221297836939,21.41414141414142,22.477995937711583,17.090573892999554,Poor
1250,TVSMOTOR,Mar 2013,7510,7072,438.0,6.0,130,103,176,290,32.0,198,4.0,30.0,2.6364846870838883,5.832223701731025,,,2.540612516644474,Poor
1251,TVSMOTOR,Mar 2014,8384,7892,492.0,6.0,44,80,149,307,39.0,187,4.0,37.0,2.23043893129771,5.868320610687023,11.637816245006661,-5.555555555555558,3.6460800004856404,Poor
1252,TVSMOTOR,Mar 2015,10256,9650,605.0,6.0,80,62,179,444,28.0,328,7.0,28.0,3.1981279251170043,5.898985959438377,22.32824427480915,75.40106951871657,22.274996924071758,Poor
1253,TVSMOTOR,Mar 2016,11377,10558,819.0,7.0,93,70,262,580,26.0,429,9.0,28.0,3.7707655796782986,7.198734288476752,10.930187207488306,30.79268292682926,11.635423987310029,Poor
1254,TVSMOTOR,Mar 2017,12463,11591,871.0,7.0,163,60,317,658,23.0,509,11.0,23.0,4.084088903153334,6.988686512075744,9.5455744045003,18.64801864801864,8.960551235072511,Poor
1255,TVSMOTOR,Mar 2018,16340,14769,1571.0,10.0,71,338,374,931,29.0,665,14.0,24.0,4.069767441860465,9.614443084455324,31.108079916553,30.6483300589391,16.456545152993154,Poor
1256,TVSMOTOR,Mar 2019,20160,17997,2163.0,11.0,25,663,442,1083,33.0,725,15.0,24.0,3.5962301587301586,10.729166666666666,23.378212974296208,9.022556390977442,10.777772920673776,Poor
1257,TVSMOTOR,Mar 2020,18849,16585,2264.0,12.0,12,855,556,865,25.0,647,13.0,27.0,3.4325428404689906,12.011247281022866,-6.502976190476195,-10.758620689655174,1.1808176604212828,Poor
1258,TVSMOTOR,Mar 2021,19421,17189,2232.0,11.0,36,881,565,822,26.0,608,13.0,28.0,3.1306317903300553,11.49271407239586,3.0346437476789223,-6.02782071097373,3.7883683661588123,Poor
1259,TVSMOTOR,Mar 2022,24355,21601,2755.0,11.0,-5,940,743,1067,31.0,731,16.0,24.0,3.0014370765756517,11.311845616916443,25.405488903763974,20.230263157894733,13.421135220379371,Poor
1260,TVSMOTOR,Mar 2023,31974,27947,4027.0,13.0,136,1368,859,1936,32.0,1309,28.0,18.0,4.093951335460061,12.594608119096767,31.2831040854034,79.06976744186048,27.077142141819824,Poor
1261,TVSMOTOR,Mar 2024,39145,33645,5500.0,14.0,106,1928,975,2703,34.0,1779,36.0,23.0,4.544641716694342,14.050325712096054,22.42759742290612,35.90527119938884,17.245063953096114,Poor
1262,TVSMOTOR,TTM,42886,36696,6190.0,14.0,95,2064,1038,3182,,2094,42.0,,4.882712307046589,14.433614699435712,9.556776088900243,17.706576728499158,11.24756866542457,Poor
1263,ULTRACEMCO,Mar 2013,20514,15674,4839.0,24.0,304,252,1023,3867,30.0,2688,98.0,9.0,13.10324656332261,23.588768645802865,,,11.007604562737644,Poor
1264,ULTRACEMCO,Mar 2014,20730,16695,4035.0,19.0,322,361,1139,2858,23.0,2213,80.0,11.0,10.675349734684032,19.46454413892909,1.0529394559812832,-17.671130952380953,5.718329862804002,Poor
1265,ULTRACEMCO,Mar 2015,23306,18881,4425.0,19.0,350,587,1203,2986,30.0,2102,76.0,12.0,9.019136702994937,18.986527074573072,12.426435118186197,-5.015815634884769,9.883823029930687,Poor
1266,ULTRACEMCO,Mar 2016,25153,20252,4901.0,19.0,464,566,1377,3421,28.0,2480,90.0,11.0,9.859658887607841,19.484753309744367,7.924997854629701,17.982873453853475,13.984897920902295,Poor
1267,ULTRACEMCO,Mar 2017,25375,20162,5212.0,21.0,648,640,1348,3872,30.0,2714,99.0,10.0,10.695566502463054,20.53990147783251,0.8825984971971623,9.435483870967731,11.434256867721649,Poor
1268,ULTRACEMCO,Mar 2018,30979,24834,6145.0,20.0,242,1238,1848,3301,33.0,2224,81.0,13.0,7.179056780399626,19.836017947641952,22.0847290640394,-18.0545320560059,8.910561820019174,Poor
1269,ULTRACEMCO,Mar 2019,41462,34115,7347.0,18.0,350,1778,2451,3468,31.0,2400,88.0,13.0,5.788432781824321,17.719839853359705,33.839052261209204,7.913669064748197,15.403026055746688,Poor
1270,ULTRACEMCO,Mar 2020,42430,33184,9246.0,22.0,651,1992,2723,5183,-11.0,5751,199.0,7.0,13.5540890879095,21.791185481970306,2.3346678886691397,139.62500000000003,38.99551594869778,Weak
1271,ULTRACEMCO,Mar 2021,44726,33158,11568.0,26.0,619,1486,2700,8001,32.0,5462,189.0,20.0,12.212136117694406,25.86415060591155,5.4112656139523985,-5.02521300643366,11.500096538585534,Poor
1272,ULTRACEMCO,Mar 2022,52599,41084,11514.0,22.0,669,945,2715,8524,14.0,7334,254.0,15.0,13.94323085990228,21.890150002851765,17.602736663238396,34.27316001464664,21.12519359440322,Poor
1273,ULTRACEMCO,Mar 2023,63240,52620,10620.0,17.0,507,823,2888,7416,32.0,5073,175.0,22.0,8.021821631878558,16.793168880455408,20.230422631608967,-30.82901554404145,5.324778571213692,Poor
1274,ULTRACEMCO,Mar 2024,70908,57940,12969.0,18.0,567,968,3145,9422,26.0,7004,243.0,29.0,9.877587860326056,18.28989676764258,12.12523719165086,38.06426177804061,18.488145182328886,Poor
1275,ULTRACEMCO,TTM,71317,59261,12056.0,17.0,739,1216,3478,8101,,6252,216.0,,8.766493262475986,16.904805305887795,0.5768037456986619,-10.736721873215306,5.6694059450058045,Poor
1276,UNIONBANK,Mar 2013,25169,7268,325.0,1.0,2868,17575,156,3037,30.0,2146,36.0,22.0,8.52636179427073,1.2912710079860146,,,2.9452898406770234,Poor
1277,UNIONBANK,Mar 2014,29394,8829,-902.0,-3.0,3141,21467,198,2040,18.0,1687,27.0,15.0,5.739266516976254,-3.0686534666938834,16.786523103818183,-21.388630009319666,0.0,Poor
1278,UNIONBANK,Mar 2015,32164,9498,-973.0,-3.0,3957,23640,225,2759,36.0,1771,28.0,22.0,5.506155950752394,-3.025121253575426,9.42369190991359,4.9792531120331995,3.6248994135424484,Poor
1279,UNIONBANK,Mar 2016,32316,10349,-1928.0,-6.0,3934,23894,249,1758,24.0,1347,20.0,10.0,4.168213887857409,-5.966084911498948,0.47257803755751393,-23.941276115189158,0.0,Poor
1280,UNIONBANK,Mar 2017,32817,13871,-4830.0,-15.0,5430,23771,241,359,-58.0,573,8.0,0.0,1.7460462565133925,-14.717981533961058,1.5503156331229118,-57.46102449888642,0.0,Poor
1281,UNIONBANK,Mar 2018,32952,21181,-11700.0,-36.0,5462,23471,368,-6607,-21.0,-5212,-45.0,0.0,-15.816945860645786,-35.506190823015295,0.41137215467592636,-1009.5986038394415,0.0,Poor
1282,UNIONBANK,Mar 2019,34314,19019,-8601.0,-25.0,5042,23896,374,-3933,-25.0,-2922,-17.0,0.0,-8.515474733344991,-25.065570904004197,4.133284777858703,-43.93706830391404,0.0,Poor
1283,UNIONBANK,Mar 2020,37479,21166,-9523.0,-25.0,5789,25837,417,-4151,-27.0,-3121,-9.0,0.0,-8.327329971450679,-25.408895648229674,9.223640496590324,6.8104038329910965,0.0,Poor
1284,UNIONBANK,Mar 2021,69311,36270,-11071.0,-16.0,14307,44112,908,2327,-22.0,2863,4.0,0.0,4.130657471397036,-15.97293358918498,84.9328957549561,-191.73341877603335,0.0,Poor
1285,UNIONBANK,Mar 2022,68230,32264,-4213.0,-6.0,13524,40178,745,8566,39.0,5265,8.0,25.0,7.71654697347208,-6.174703209731789,-1.5596369984562375,83.89800908138317,16.930227545707474,Poor
1286,UNIONBANK,Mar 2023,81163,36155,-3024.0,-4.0,15915,48033,745,12147,31.0,8512,12.0,24.0,10.48753742468859,-3.725835664034104,18.955005129708336,61.67141500474833,18.15379455508768,Poor
1287,UNIONBANK,Mar 2024,100376,32422,4590.0,5.0,17813,63364,895,21508,36.0,13797,18.0,20.0,13.745317605802185,4.572806248505619,23.672116604856885,62.08881578947369,22.64762363515846,Poor
1288,UNIONBANK,TTM,107058,35514,2090.0,2.0,20440,69454,0,22530,,16344,21.0,,15.266491060920249,1.9522128192194885,6.656969793576151,18.460534898891055,10.189112102535363,Poor
1289,UNITDSPR,Mar 2013,10378,9287,1091.0,11.0,146,985,178,73,99.0,-105,-2.0,-31.0,-1.0117556369242628,10.512622856041627,,,2.8502601657352096,Poor
1290,UNITDSPR,Mar 2014,10508,13876,-3368.0,-32.0,681,1323,203,-4213,7.0,-4489,-62.0,0.0,-42.719832508564906,-32.0517700799391,1.2526498361919547,4175.238095238095,100.0,Excellent
1291,UNITDSPR,Mar 2015,9254,9619,-366.0,-4.0,-360,687,223,-1635,3.0,-1687,-23.0,0.0,-18.22995461422088,-3.9550464663929112,-11.933764750666153,-62.41924704834039,0.0,Poor
1292,UNITDSPR,Mar 2016,8495,8162,333.0,4.0,648,457,157,366,61.0,143,2.0,0.0,1.683343143025309,3.9199529134785167,-8.201858655716443,-108.47658565500889,0.0,Poor
1293,UNITDSPR,Mar 2017,8818,7826,991.0,11.0,-265,375,189,163,43.0,93,1.0,0.0,1.0546609208437288,11.2383760489907,3.8022366097704596,-34.96503496503497,0.0,Poor
1294,UNITDSPR,Mar 2018,8591,7381,1209.0,14.0,172,278,192,912,28.0,652,9.0,0.0,7.58933767896636,14.072866953788848,-2.574279882059427,601.0752688172043,100.0,Excellent
1295,UNITDSPR,Mar 2019,9341,7947,1394.0,15.0,70,237,215,1012,32.0,684,10.0,0.0,7.322556471469864,14.923455732790922,8.73006634850424,4.907975460122693,9.401412023003623,Poor
1296,UNITDSPR,Mar 2020,9325,7756,1569.0,17.0,89,212,285,1160,47.0,621,9.0,0.0,6.659517426273459,16.82573726541555,-0.17128787067766105,-9.210526315789469,5.169213570213277,Poor
1297,UNITDSPR,Mar 2021,8131,7080,1051.0,13.0,-25,188,299,540,33.0,362,5.0,0.0,4.452096913048825,12.925839380150043,-12.804289544235925,-41.706924315619965,0.0,Poor
1298,UNITDSPR,Mar 2022,9712,8117,1595.0,16.0,-117,88,304,1087,25.0,811,11.0,0.0,8.350494233937397,16.42298187808896,19.444102816381758,124.03314917127074,36.12749323113841,Weak
1299,UNITDSPR,Mar 2023,10612,9195,1417.0,13.0,249,104,283,1279,12.0,1126,16.0,0.0,10.610629476064833,13.352808141726346,9.26688632619439,38.840937114673245,16.810595973510882,Poor
1300,UNITDSPR,Mar 2024,11321,9321,2000.0,18.0,208,76,275,1857,24.0,1408,19.0,46.0,12.437063863616288,17.66628389718223,6.681115718055031,25.044404973357025,15.376108466521966,Poor
1301,UNITDSPR,TTM,11821,9710,2111.0,18.0,176,96,286,1905,,1402,19.0,,11.860248709923018,17.858049234413333,4.416570974295553,-0.42613636363636465,9.713576305432742,Poor
1302,VBL,Dec 2012,1800,1572,228.0,13.0,44,116,136,21,-20.0,25,2.0,0.0,1.3888888888888888,12.666666666666668,,,4.216666666666667,Poor
1303,VBL,Dec 2013,2115,1824,291.0,14.0,19,171,184,-46,-11.0,-40,0.0,0.0,-1.8912529550827424,13.75886524822695,17.500000000000004,-260.0,0.0,Poor
1304,VBL,Dec 2014,2502,2116,387.0,15.0,14,187,210,4,99.0,-20,0.0,0.0,-0.7993605115907274,15.467625899280577,18.297872340425524,-50.0,0.0,Poor
1305,VBL,Dec 2015,3394,2752,642.0,19.0,36,170,317,191,41.0,113,1.0,0.0,3.3294048320565706,18.915733647613436,35.65147881694644,-665.0,0.0,Poor
1306,VBL,Dec 2016,3861,3052,810.0,21.0,27,435,322,79,39.0,48,0.0,0.0,1.2432012432012431,20.97902097902098,13.759575721862106,-57.52212389380531,0.0,Poor
1307,VBL,Dec 2017,4004,3165,838.0,21.0,14,215,347,291,26.0,214,1.0,22.0,5.344655344655345,20.929070929070928,3.703703703703698,345.8333333333333,77.7895252895253,Good
1308,VBL,Dec 2018,5105,4069,1036.0,20.0,6,223,385,434,31.0,300,1.0,16.0,5.8765915768854065,20.293829578844267,27.49750249750249,40.18691588785046,21.38801002378949,Poor
1309,VBL,Dec 2019,7130,5667,1462.0,21.0,47,324,489,696,32.0,472,1.0,15.0,6.6199158485273495,20.50490883590463,39.666993143976505,57.33333333333333,27.53751270079156,Poor
1310,VBL,Dec 2020,6450,5235,1215.0,19.0,-30,294,529,363,1.0,357,1.0,22.0,5.534883720930233,18.83720930232558,-9.537166900420758,-24.364406779661017,0.531313170960388,Poor
1311,VBL,Dec 2021,8823,7129,1694.0,19.0,51,207,531,1007,26.0,746,2.0,16.0,8.455173977105293,19.199818655786014,36.7906976744186,108.96358543417368,37.44735441158585,Weak
1312,VBL,Dec 2022,13173,10310,2863.0,22.0,-18,204,617,2024,23.0,1550,5.0,15.0,11.766492067106961,21.733849540727245,49.30295817749064,107.77479892761393,41.46565390337118,Weak
1313,VBL,Dec 2023,16043,12326,3717.0,23.0,-5,292,681,2739,23.0,2102,6.0,16.0,13.102287602069437,23.16898335722745,21.786988537159345,35.612903225806456,22.361359640382226,Poor
1314,VBL,TTM,18987,14438,4549.0,24.0,86,415,853,3367,,2582,8.0,,13.598778111339339,23.95849791962922,18.350682540671936,22.83539486203616,19.50439828983219,Poor
1315,VEDL,Mar 2013,2749,2283,465.0,17.0,33,475,197,-174,-25.0,2280,26.0,0.0,82.93925063659513,16.915241906147692,,,29.956347762822848,Poor
1316,VEDL,Mar 2014,66152,46557,19595.0,30.0,1874,5094,6882,9493,-9.0,11421,21.0,15.0,17.2647841335107,29.62117547466441,2306.4023281193163,400.92105263157896,100.0,Excellent
1317,VEDL,Mar 2015,73710,51595,22114.0,30.0,-19222,5659,7159,-9925,15.0,-11369,-53.0,-8.0,-15.423958757292091,30.001356668023334,11.42520256379247,-199.54469836266526,0.0,Poor
1318,VEDL,Mar 2016,64262,82741,-18479.0,-29.0,4290,5778,8572,-28540,-37.0,-17862,-41.0,-8.0,-27.795586816470074,-28.755718776259688,-12.817799484466153,57.111443398715814,0.0,Poor
1319,VEDL,Mar 2017,72225,50849,21376.0,30.0,4423,5855,6292,13652,17.0,11316,23.0,83.0,15.667705088265835,29.596400138456215,12.391459960785545,-163.3523681558616,0.0,Poor
1320,VEDL,Mar 2018,91866,66989,24877.0,27.0,6087,5112,6283,19569,30.0,13692,28.0,76.0,14.904317157599111,27.07965950406026,27.194184839044656,20.996818663838823,22.233393699074504,Poor
1321,VEDL,Mar 2019,92048,68877,23171.0,25.0,4270,5689,8192,13560,28.0,9698,19.0,99.0,10.535807404832262,25.17273596384495,0.1981146452441518,-29.170318434122112,4.918122252827572,Poor
1322,VEDL,Mar 2020,84447,63704,20743.0,25.0,-14932,4977,9093,-8259,-43.0,-4744,-18.0,-22.0,-5.617724726751691,24.563335583265243,-8.257648183556409,-148.9173025366055,0.0,Poor
1323,VEDL,Mar 2021,88021,60703,27318.0,31.0,2743,5210,7638,17213,13.0,15032,31.0,30.0,17.07774281137456,31.035775553561084,4.232240340094973,-416.8634064080944,0.0,Poor
1324,VEDL,Mar 2022,132732,87908,44824.0,34.0,1832,4797,8895,32964,28.0,23710,51.0,89.0,17.863062411475756,33.77030407136184,50.795832812624255,57.73017562533263,37.19521163244266,Weak
1325,VEDL,Mar 2023,147308,112877,34431.0,23.0,2625,6225,10555,20276,28.0,14503,28.0,357.0,9.845358025361826,23.3734759822956,10.981526685350929,-38.831716575284695,4.395612224310472,Poor
1326,VEDL,Mar 2024,143727,108415,35312.0,25.0,5239,9465,10723,20363,63.0,7539,11.0,259.0,5.245360996889937,24.568800573309122,-2.430960979715968,-48.0176515203751,0.0,Poor
1327,VEDL,TTM,144448,107376,37072.0,26.0,5266,9721,10958,21659,,15841,30.0,,10.966576207354896,25.664599025254763,0.5016454806682002,110.12070566388115,33.113822798692766,Poor
1328,WIPRO,Mar 2013,37430,29773,7657.0,20.0,1440,289,940,7869,21.0,6182,5.0,28.0,16.516163505209725,20.456852791878173,,,11.091904889126369,Poor
1329,WIPRO,Mar 2014,43424,33788,9635.0,22.0,1922,383,1060,10114,21.0,7991,6.0,25.0,18.40226602800295,22.18819086219602,16.01389259951911,29.26237463604011,21.232390514171534,Poor
1330,WIPRO,Mar 2015,46951,36652,10299.0,22.0,2450,350,1175,11224,22.0,8714,7.0,34.0,18.559775084662732,21.935635023748162,8.122236551215911,9.04767863846827,15.582606070460105,Poor
1331,WIPRO,Mar 2016,51244,40448,10796.0,21.0,2752,558,1496,11494,22.0,8957,7.0,17.0,17.47911950667395,21.06783233159004,9.143575216715295,2.7886160201973764,13.950523798861731,Poor
1332,WIPRO,Mar 2017,55448,44128,11321.0,20.0,2623,594,2310,11039,23.0,8518,7.0,6.0,15.362141105179628,20.41732794690521,8.203887284365008,-4.901194596405045,11.394379253217444,Poor
1333,WIPRO,Mar 2018,54487,44100,10387.0,19.0,2550,583,2112,10242,22.0,8003,7.0,6.0,14.687907207223741,19.06326279663039,-1.7331553888327855,-6.046020192533463,8.56951588488299,Poor
1334,WIPRO,Mar 2019,59019,47406,11613.0,20.0,2614,738,1947,11542,22.0,9018,7.0,7.0,15.27982514105627,19.6767142784527,8.31758034026464,12.68274397101088,14.687026688107794,Poor
1335,WIPRO,Mar 2020,61138,48795,12342.0,20.0,2728,733,2086,12252,20.0,9772,9.0,6.0,15.983512708953516,20.18711766822598,3.5903692031379775,8.361055666444894,13.241474087070422,Poor
1336,WIPRO,Mar 2021,61935,47164,14771.0,24.0,2404,509,2763,13903,22.0,10868,10.0,5.0,17.547428755953824,23.849196738516188,1.3036082305603713,11.215718379042162,14.92285297026151,Poor
1337,WIPRO,Mar 2022,79312,62628,16684.0,21.0,2067,532,3078,15141,19.0,12243,11.0,27.0,15.436503933830947,21.03590881581602,28.056833777347222,12.651821862348168,19.08345495283317,Poor
1338,WIPRO,Mar 2023,90488,73649,16839.0,19.0,2275,1008,3340,14766,23.0,11366,10.0,5.0,12.560781540093712,18.609097338873664,14.091184183982254,-7.163276974597732,10.736545105567117,Poor
1339,WIPRO,Mar 2024,89760,73008,16752.0,19.0,2631,1255,3407,14721,25.0,11112,11.0,5.0,12.379679144385026,18.663101604278076,-0.8045265670586166,-2.2347351750835798,8.704981876170491,Poor
